A	B	DA	DB	R	ID	PA	PB
9	20	0	60	1	90	1	1
9	20	0	180	1	90	1	1
10	20	0	365	1	90	1	1
13	20	0	365	1	90	1	1
1	20	0	365	1	90	1	1
2	20	0	365	1	90	1	1
16	20	0	365	0	90	1	1
3	20	0	180	1	90	1	1
3	20	0	365	1	90	1	1
17	20	0	365	0	90	1	1
14	20	0	365	0	90	1	1
11	20	0	365	1	90	1	1
15	20	0	365	0	90	1	1
13	20	0	180	1	90	1	1
12	20	0	365	1	90	1	1
13	20	0	365	1	90	1	1
18	20	0	365	0	90	1	1
17	20	0	7	0	90	1	1
16	20	0	365	0	90	1	1
19	20	0	365	0	90	1	1
10	20	0	365	1	90	1	1
9	20	0	365	1	90	1	1
8	20	0	365	1	90	1	1
13	20	0	0.125	1	90	1	1
14	20	0	365	1	90	1	1
15	20	0	365	1	90	1	1
17	20	0	365	0	90	1	1
13	20	0	365	1	90	1	1
12	20	0	365	1	90	1	1
18	20	0	365	0	90	1	1
16	20	0	365	1	90	1	1
19	20	0	365	0	90	1	1
11	20	0	365	1	90	1	1
10	20	0	365	1	90	1	1
19	20	0	180	0	90	1	1
17	20	0	180	0	90	1	1
5	10	0	60	0	91	1	1
5	10	0	14	0	91	1	1
5	10	0	6	1	91	1	1
2	10	0	60	0	91	1	1
8	10	0	30	0	91	1	1
6	10	0	30	0	91	1	1
5	10	0	2	1	91	1	1
4	10	0	60	0	91	1	1
4	10	0	90	0	91	1	1
5	10	0	3	1	91	1	1
5	10	0	7	1	91	1	1
6	10	0	21	0	91	1	1
4	10	0	14	1	91	1	1
5	10	0	14	1	91	1	1
5	10	0	60	0	91	1	1
4	10	0	21	0	91	1	1
4	10	0	6	1	91	1	1
6	10	0	7	1	91	1	1
6	10	0	14	0	91	1	1
3	10	0	21	0	91	1	1
5	10	0	6	1	91	1	1
6	10	0	6	1	91	1	1
7	10	0	7	0	91	1	1
5	10	0	7	1	91	1	1
4	10	0	14	1	91	1	1
5	10	0	14	1	91	1	1
5	10	0	21	0	91	1	1
4	10	0	21	0	91	1	1
7	10	0	6	0	91	1	1
6	10	0	7	1	91	1	1
6	10	0	14	0	91	1	1
3	10	0	21	0	91	1	1
7	10	0	5	0	91	1	1
6	10	0	6	0	91	1	1
3	10	0	14	1	91	1	1
5	10	0	7	1	91	1	1
5	10	0	60	0	92	1	1
5	10	0	14	0	92	1	1
5	10	0	6	0	92	1	1
4	10	0	5	0	92	1	1
9	10	0	7	0	92	1	1
5	10	0	1	0	92	1	1
6	10	0	2	1	92	1	1
9	10	0	14	0	92	1	1
9	10	0	21	0	92	1	1
9	10	0	6	0	92	1	1
9	10	0	5	0	92	1	1
6	10	0	1	1	92	1	1
9	10	0	30	0	92	1	1
9	10	0	60	0	92	1	1
4	10	0	1	1	92	1	1
4	10	0	2	1	92	1	1
8	10	0	14	0	92	1	1
5	10	0	1	1	92	1	1
5	10	0	3	1	92	1	1
6	10	0	5	0	92	1	1
5	10	0	2	1	92	1	1
5	10	0	4	1	92	1	1
6	10	0	6	0	92	1	1
4	10	0	3	1	92	1	1
5	10	0	5	0	92	1	1
4	10	0	4	1	92	1	1
6	10	0	4	1	92	1	1
5	10	0	6	0	92	1	1
4	10	0	5	1	92	1	1
5	10	0	7	0	92	1	1
5	10	0	3	1	92	1	1
6	10	0	5	0	92	1	1
4	10	0	6	1	92	1	1
5	10	0	4	1	92	1	1
4	10	0	7	0	92	1	1
6	10	0	3	0	92	1	1
9	20	0	60	1	93	1	1
9	20	0	180	1	93	1	1
10	20	0	365	0	93	1	1
13	20	0	90	1	93	1	1
1	20	0	60	1	93	1	1
2	20	0	60	1	93	1	1
11	20	0	365	1	93	1	1
1	20	0	90	1	93	1	1
1	20	0	180	1	93	1	1
12	20	0	365	0	93	1	1
2	20	0	90	1	93	1	1
13	20	0	365	0	93	1	1
8	20	0	365	0	93	1	1
1	20	0	30	1	93	1	1
17	20	0	365	0	93	1	1
3	20	0	60	1	93	1	1
3	20	0	90	1	93	1	1
9	20	0	365	0	93	1	1
5	20	0	90	1	93	1	1
8	20	0	180	1	93	1	1
11	20	0	180	1	93	1	1
6	20	0	180	1	93	1	1
5	20	0	180	1	93	1	1
12	20	0	180	1	93	1	1
11	20	0	365	0	93	1	1
8	20	0	365	0	93	1	1
9	20	0	180	1	93	1	1
10	20	0	180	0	93	1	1
7	20	0	180	1	93	1	1
10	20	0	365	0	93	1	1
9	20	0	365	0	93	1	1
8	20	0	180	1	93	1	1
11	20	0	180	1	93	1	1
7	20	0	365	0	93	1	1
13	20	0	180	0	93	1	1
12	20	0	180	0	93	1	1
9	20	0	60	1	94	1	1
9	20	0	180	0	94	1	1
11	20	0	60	0	94	1	1
14	20	0	21	0	94	1	1
12	20	0	14	1	94	1	1
6	20	0	14	1	94	1	1
3	20	0	14	1	94	1	1
8	20	0	180	0	94	1	1
11	20	0	21	0	94	1	1
1	20	0	5	1	94	1	1
1	20	0	4	1	94	1	1
19	20	0	90	0	94	1	1
1	20	0	6	1	94	1	1
11	20	0	30	1	94	1	1
17	20	0	180	0	94	1	1
2	20	0	14	1	94	1	1
10	20	0	30	1	94	1	1
4	20	0	14	1	94	1	1
9	20	0	30	1	94	1	1
11	20	0	60	0	94	1	1
8	20	0	60	1	94	1	1
8	20	0	30	1	94	1	1
9	20	0	60	1	94	1	1
10	20	0	90	0	94	1	1
10	20	0	60	0	94	1	1
7	20	0	60	1	94	1	1
11	20	0	30	1	94	1	1
6	20	0	60	1	94	1	1
8	20	0	90	1	94	1	1
12	20	0	60	0	94	1	1
9	20	0	90	1	94	1	1
11	20	0	90	0	94	1	1
11	20	0	60	0	94	1	1
8	20	0	60	1	94	1	1
9	20	0	60	1	94	1	1
10	20	0	90	0	94	1	1
9	20	0	60	1	95	1	1
9	20	0	180	1	95	1	1
10	20	0	365	0	95	1	1
13	20	0	90	1	95	1	1
1	20	0	60	1	95	1	1
2	20	0	60	1	95	1	1
11	20	0	365	0	95	1	1
12	20	0	60	1	95	1	1
14	20	0	30	1	95	1	1
12	20	0	365	0	95	1	1
11	20	0	180	1	95	1	1
9	20	0	365	1	95	1	1
13	20	0	365	0	95	1	1
14	20	0	60	1	95	1	1
10	20	0	365	0	95	1	1
12	20	0	180	0	95	1	1
10	20	0	180	1	95	1	1
8	20	0	365	1	95	1	1
13	20	0	180	0	95	1	1
7	20	0	365	1	95	1	1
6	20	0	365	1	95	1	1
9	20	0	180	1	95	1	1
11	20	0	180	1	95	1	1
17	20	0	0.0416666666666667	1	95	1	1
9	20	0	365	1	95	1	1
14	20	0	180	0	95	1	1
10	20	0	365	1	95	1	1
12	20	0	180	0	95	1	1
11	20	0	365	1	95	1	1
12	20	0	365	1	95	1	1
13	20	0	365	0	95	1	1
15	20	0	180	0	95	1	1
13	20	0	180	0	95	1	1
16	20	0	180	0	95	1	1
8	20	0	365	1	95	1	1
11	20	0	180	1	95	1	1
9	20	0	60	1	96	1	1
9	20	0	180	0	96	1	1
11	20	0	60	0	96	1	1
14	20	0	21	0	96	1	1
12	20	0	14	1	96	1	1
6	20	0	14	1	96	1	1
3	20	0	14	1	96	1	1
8	20	0	180	0	96	1	1
11	20	0	21	1	96	1	1
10	20	0	180	0	96	1	1
13	20	0	14	1	96	1	1
14	20	0	7	1	96	1	1
10	20	0	30	0	96	1	1
3	20	0	7	1	96	1	1
14	20	0	180	0	96	1	1
10	20	0	60	0	96	1	1
11	20	0	14	1	96	1	1
11	20	0	30	0	96	1	1
14	20	0	6	1	96	1	1
9	20	0	60	0	96	1	1
9	20	0	30	0	96	1	1
12	20	0	30	0	96	1	1
9	20	0	21	1	96	1	1
8	20	0	21	1	96	1	1
10	20	0	30	0	96	1	1
7	20	0	21	1	96	1	1
6	20	0	30	0	96	1	1
6	20	0	21	1	96	1	1
9	20	0	14	1	96	1	1
10	20	0	21	1	96	1	1
11	20	0	21	1	96	1	1
8	20	0	30	1	96	1	1
11	20	0	30	0	96	1	1
9	20	0	30	1	96	1	1
12	20	0	21	1	96	1	1
12	20	0	30	0	96	1	1
5	10	0	60	1	97	1	1
4	10	0	365	1	97	1	1
6	10	0	365	1	97	1	1
8	10	0	365	1	97	1	1
1	10	0	365	1	97	1	1
2	10	0	365	1	97	1	1
5	10	0	365	1	97	1	1
3	10	0	365	1	97	1	1
7	10	0	365	1	97	1	1
1	10	0	180	1	97	1	1
9	10	0	365	0	97	1	1
2	10	0	180	1	97	1	1
3	10	0	180	1	97	1	1
9	10	0	180	0	97	1	1
6	10	0	365	1	97	1	1
8	10	0	365	0	97	1	1
7	10	0	30	1	97	1	1
7	10	0	21	1	97	1	1
7	10	0	14	1	97	1	1
5	10	0	365	1	97	1	1
7	10	0	365	1	97	1	1
7	10	0	0.0416666666666667	1	97	1	1
9	10	0	365	1	97	1	1
4	10	0	365	1	97	1	1
8	10	0	180	0	97	1	1
9	10	0	180	0	97	1	1
6	10	0	365	1	97	1	1
8	10	0	365	1	97	1	1
7	10	0	0.0833333333333333	1	97	1	1
7	10	0	0.125	1	97	1	1
7	10	0	0.208333333333333	1	97	1	1
7	10	0	0.25	1	97	1	1
7	10	0	365	1	97	1	1
7	10	0	0.0416666666666667	1	97	1	1
9	10	0	365	0	97	1	1
8	10	0	0.0416666666666667	1	97	1	1
5	10	0	60	0	98	1	1
5	10	0	14	1	98	1	1
3	10	0	90	0	98	1	1
3	10	0	60	0	98	1	1
9	10	0	90	0	98	1	1
5	10	0	5	1	98	1	1
5	10	0	90	0	98	1	1
5	10	0	4	1	98	1	1
4	10	0	180	0	98	1	1
5	10	0	6	1	98	1	1
6	10	0	60	0	98	1	1
5	10	0	21	0	98	1	1
4	10	0	21	0	98	1	1
4	10	0	6	1	98	1	1
5	10	0	14	1	98	1	1
6	10	0	30	0	98	1	1
4	10	0	14	1	98	1	1
6	10	0	14	1	98	1	1
5	10	0	60	0	98	1	1
4	10	0	30	0	98	1	1
3	10	0	21	0	98	1	1
3	10	0	14	1	98	1	1
6	10	0	21	0	98	1	1
5	10	0	7	1	98	1	1
4	10	0	21	0	98	1	1
5	10	0	21	0	98	1	1
5	10	0	14	1	98	1	1
6	10	0	7	1	98	1	1
4	10	0	14	1	98	1	1
6	10	0	14	1	98	1	1
7	10	0	14	0	98	1	1
4	10	0	30	0	98	1	1
3	10	0	21	0	98	1	1
3	10	0	30	0	98	1	1
3	10	0	14	1	98	1	1
7	10	0	7	0	98	1	1
9	20	0	60	0	99	1	1
10	20	0	21	0	99	1	1
11	20	0	7	0	99	1	1
9	20	0	5	1	99	1	1
17	20	0	30	0	99	1	1
16	20	0	21	0	99	1	1
12	20	0	2	1	99	1	1
8	20	0	21	0	99	1	1
14	20	0	1	1	99	1	1
10	20	0	7	1	99	1	1
9	20	0	21	0	99	1	1
10	20	0	4	1	99	1	1
9	20	0	14	1	99	1	1
13	20	0	30	1	99	1	1
19	20	0	60	0	99	1	1
19	20	0	90	0	99	1	1
18	20	0	60	0	99	1	1
17	20	0	60	0	99	1	1
1	20	0	3	1	99	1	1
11	20	0	14	1	99	1	1
1	20	0	5	1	99	1	1
2	20	0	5	1	99	1	1
2	20	0	6	1	99	1	1
10	20	0	14	1	99	1	1
11	20	0	21	0	99	1	1
10	20	0	21	0	99	1	1
9	20	0	14	1	99	1	1
9	20	0	21	0	99	1	1
6	20	0	14	1	99	1	1
12	20	0	14	0	99	1	1
8	20	0	14	1	99	1	1
11	20	0	14	1	99	1	1
12	20	0	21	0	99	1	1
7	20	0	14	1	99	1	1
13	20	0	14	0	99	1	1
10	20	0	14	1	99	1	1
10	20	0	60	0	100	1	1
10	20	0	21	0	100	1	1
11	20	0	7	1	100	1	1
7	20	0	30	1	100	1	1
12	20	0	90	1	100	1	1
6	20	0	60	1	100	1	1
1	20	0	60	1	100	1	1
1	20	0	90	1	100	1	1
4	20	0	180	1	100	1	1
1	20	0	180	1	100	1	1
4	20	0	365	1	100	1	1
1	20	0	365	1	100	1	1
6	20	0	1825	0	100	1	1
2	20	0	90	1	100	1	1
11	20	0	365	1	100	1	1
10	20	0	1825	0	100	1	1
2	20	0	180	1	100	1	1
12	20	0	1825	0	100	1	1
10	20	0	365	0	100	1	1
13	20	0	365	0	100	1	1
14	20	0	365	0	100	1	1
12	20	0	180	0	100	1	1
15	20	0	365	0	100	1	1
9	20	0	180	0	100	1	1
10	20	0	180	0	100	1	1
10	20	0	90	0	100	1	1
9	20	0	90	0	100	1	1
6	20	0	30	1	100	1	1
11	20	0	90	0	100	1	1
10	20	0	60	0	100	1	1
9	20	0	60	0	100	1	1
10	20	0	30	1	100	1	1
11	20	0	60	0	100	1	1
9	20	0	30	1	100	1	1
12	20	0	60	0	100	1	1
8	20	0	60	0	100	1	1
9	20	0	60	1	101	1	1
9	20	0	180	0	101	1	1
11	20	0	60	0	101	1	1
14	20	0	21	0	101	1	1
12	20	0	14	1	101	1	1
6	20	0	14	1	101	1	1
3	20	0	14	1	101	1	1
8	20	0	180	0	101	1	1
11	20	0	21	1	101	1	1
10	20	0	180	0	101	1	1
13	20	0	14	0	101	1	1
1	20	0	6	1	101	1	1
1	20	0	7	1	101	1	1
1	20	0	5	1	101	1	1
17	20	0	90	0	101	1	1
4	20	0	14	1	101	1	1
10	20	0	30	0	101	1	1
2	20	0	7	1	101	1	1
5	20	0	14	1	101	1	1
11	20	0	30	0	101	1	1
9	20	0	21	1	101	1	1
9	20	0	30	1	101	1	1
12	20	0	30	0	101	1	1
8	20	0	21	1	101	1	1
11	20	0	21	1	101	1	1
8	20	0	60	0	101	1	1
8	20	0	30	0	101	1	1
7	20	0	30	1	101	1	1
10	20	0	30	0	101	1	1
10	20	0	21	0	101	1	1
12	20	0	21	0	101	1	1
10	20	0	14	0	101	1	1
9	20	0	21	1	101	1	1
7	20	0	21	1	101	1	1
9	20	0	30	1	101	1	1
11	20	0	30	0	101	1	1
10	20	0	60	0	102	1	1
10	20	0	21	0	102	1	1
11	20	0	7	0	102	1	1
9	20	0	5	1	102	1	1
18	20	0	30	0	102	1	1
17	20	0	21	0	102	1	1
12	20	0	2	1	102	1	1
8	20	0	21	0	102	1	1
7	20	0	30	0	102	1	1
10	20	0	5	1	102	1	1
9	20	0	14	0	102	1	1
10	20	0	6	1	102	1	1
10	20	0	7	1	102	1	1
9	20	0	21	0	102	1	1
11	20	0	7	0	102	1	1
9	20	0	6	1	102	1	1
11	20	0	6	1	102	1	1
12	20	0	6	0	102	1	1
12	20	0	5	1	102	1	1
12	20	0	7	0	102	1	1
13	20	0	5	1	102	1	1
13	20	0	6	0	102	1	1
8	20	0	14	0	102	1	1
7	20	0	14	0	102	1	1
10	20	0	7	0	102	1	1
9	20	0	7	1	102	1	1
10	20	0	6	1	102	1	1
11	20	0	7	0	102	1	1
11	20	0	6	1	102	1	1
12	20	0	6	0	102	1	1
12	20	0	5	1	102	1	1
11	20	0	5	1	102	1	1
13	20	0	5	1	102	1	1
12	20	0	7	0	102	1	1
13	20	0	4	1	102	1	1
8	20	0	14	0	102	1	1
5	10	0	60	0	103	1	1
5	10	0	14	1	103	1	1
3	10	0	90	1	103	1	1
3	10	0	180	1	103	1	1
1	10	0	30	1	103	1	1
1	10	0	21	1	103	1	1
4	10	0	365	1	103	1	1
1	10	0	90	1	103	1	1
1	10	0	180	1	103	1	1
1	10	0	365	1	103	1	1
5	10	0	365	1	103	1	1
2	10	0	365	1	103	1	1
7	10	0	365	1	103	1	1
2	10	0	180	1	103	1	1
8	10	0	365	1	103	1	1
3	10	0	365	1	103	1	1
6	10	0	365	1	103	1	1
9	10	0	365	0	103	1	1
4	10	0	365	1	103	1	1
3	10	0	180	1	103	1	1
1	10	0	180	1	103	1	1
1	10	0	365	1	103	1	1
5	10	0	365	1	103	1	1
9	10	0	180	1	103	1	1
7	10	0	365	1	103	1	1
8	10	0	180	1	103	1	1
8	10	0	365	1	103	1	1
3	10	0	365	1	103	1	1
6	10	0	365	1	103	1	1
9	10	0	365	1	103	1	1
4	10	0	365	1	103	1	1
7	10	0	180	1	103	1	1
6	10	0	180	1	103	1	1
2	10	0	365	1	103	1	1
5	10	0	365	1	103	1	1
9	10	0	180	0	103	1	1
5	10	0	60	1	104	1	1
4	10	0	365	1	104	1	1
6	10	0	365	1	104	1	1
8	10	0	365	0	104	1	1
1	10	0	90	1	104	1	1
1	10	0	180	1	104	1	1
4	10	0	180	1	104	1	1
5	10	0	180	1	104	1	1
6	10	0	90	1	104	1	1
7	10	0	365	1	104	1	1
3	10	0	365	1	104	1	1
9	10	0	365	0	104	1	1
5	10	0	365	1	104	1	1
6	10	0	180	1	104	1	1
9	10	0	180	1	104	1	1
8	10	0	365	1	104	1	1
6	10	0	365	1	104	1	1
7	10	0	14	1	104	1	1
7	10	0	0.0416666666666667	1	104	1	1
4	10	0	365	1	104	1	1
8	10	0	180	1	104	1	1
7	10	0	365	1	104	1	1
7	10	0	0.0833333333333333	1	104	1	1
9	10	0	365	0	104	1	1
8	10	0	0.0416666666666667	1	104	1	1
7	10	0	180	1	104	1	1
9	10	0	180	1	104	1	1
8	10	0	365	1	104	1	1
6	10	0	365	1	104	1	1
8	10	0	0.0833333333333333	1	104	1	1
8	10	0	0.125	1	104	1	1
8	10	0	0.208333333333333	1	104	1	1
8	10	0	180	1	104	1	1
7	10	0	365	1	104	1	1
9	10	0	90	1	104	1	1
9	10	0	365	1	104	1	1
9	20	0	60	1	105	1	1
9	20	0	180	1	105	1	1
10	20	0	365	1	105	1	1
13	20	0	365	1	105	1	1
1	20	0	365	1	105	1	1
2	20	0	365	1	105	1	1
16	20	0	365	1	105	1	1
3	20	0	365	1	105	1	1
18	20	0	365	1	105	1	1
7	20	0	365	1	105	1	1
17	20	0	365	1	105	1	1
19	20	0	365	1	105	1	1
15	20	0	365	1	105	1	1
14	20	0	365	1	105	1	1
12	20	0	365	1	105	1	1
13	20	0	365	1	105	1	1
11	20	0	365	1	105	1	1
10	20	0	365	1	105	1	1
16	20	0	365	1	105	1	1
18	20	0	180	1	105	1	1
18	20	0	365	1	105	1	1
17	20	0	180	1	105	1	1
17	20	0	365	1	105	1	1
19	20	0	365	1	105	1	1
19	20	0	180	1	105	1	1
15	20	0	365	1	105	1	1
16	20	0	180	1	105	1	1
14	20	0	365	1	105	1	1
15	20	0	180	1	105	1	1
19	20	0	90	1	105	1	1
16	20	0	365	1	105	1	1
18	20	0	180	1	105	1	1
18	20	0	365	1	105	1	1
17	20	0	180	1	105	1	1
17	20	0	365	1	105	1	1
19	20	0	365	1	105	1	1
9	20	0	60	1	106	1	1
9	20	0	180	1	106	1	1
10	20	0	365	1	106	1	1
13	20	0	365	1	106	1	1
1	20	0	365	1	106	1	1
2	20	0	365	1	106	1	1
16	20	0	365	1	106	1	1
3	20	0	365	1	106	1	1
18	20	0	365	1	106	1	1
7	20	0	365	1	106	1	1
17	20	0	365	1	106	1	1
19	20	0	365	1	106	1	1
15	20	0	365	1	106	1	1
14	20	0	365	1	106	1	1
12	20	0	365	1	106	1	1
13	20	0	365	1	106	1	1
11	20	0	365	1	106	1	1
10	20	0	365	1	106	1	1
16	20	0	365	1	106	1	1
18	20	0	180	1	106	1	1
18	20	0	365	1	106	1	1
17	20	0	180	1	106	1	1
17	20	0	365	1	106	1	1
19	20	0	365	1	106	1	1
19	20	0	180	1	106	1	1
15	20	0	365	1	106	1	1
16	20	0	180	1	106	1	1
14	20	0	365	1	106	1	1
15	20	0	180	1	106	1	1
19	20	0	90	1	106	1	1
16	20	0	365	1	106	1	1
18	20	0	180	1	106	1	1
18	20	0	365	1	106	1	1
17	20	0	180	1	106	1	1
17	20	0	365	1	106	1	1
19	20	0	365	1	106	1	1
9	20	0	60	1	107	1	1
9	20	0	180	1	107	1	1
10	20	0	365	1	107	1	1
13	20	0	365	1	107	1	1
1	20	0	365	1	107	1	1
2	20	0	365	1	107	1	1
16	20	0	365	1	107	1	1
3	20	0	365	1	107	1	1
18	20	0	365	1	107	1	1
7	20	0	365	1	107	1	1
17	20	0	365	1	107	1	1
19	20	0	365	1	107	1	1
15	20	0	365	1	107	1	1
14	20	0	365	1	107	1	1
12	20	0	365	1	107	1	1
13	20	0	365	1	107	1	1
11	20	0	365	1	107	1	1
10	20	0	365	1	107	1	1
16	20	0	365	1	107	1	1
18	20	0	180	1	107	1	1
18	20	0	365	1	107	1	1
17	20	0	180	1	107	1	1
17	20	0	365	1	107	1	1
19	20	0	365	1	107	1	1
19	20	0	180	1	107	1	1
15	20	0	365	1	107	1	1
16	20	0	180	1	107	1	1
14	20	0	365	1	107	1	1
15	20	0	180	1	107	1	1
19	20	0	90	1	107	1	1
16	20	0	365	1	107	1	1
18	20	0	180	1	107	1	1
18	20	0	365	1	107	1	1
17	20	0	180	1	107	1	1
17	20	0	365	1	107	1	1
19	20	0	365	1	107	1	1
9	20	0	60	1	108	1	1
9	20	0	180	1	108	1	1
10	20	0	365	1	108	1	1
13	20	0	365	1	108	1	1
1	20	0	365	1	108	1	1
2	20	0	365	1	108	1	1
16	20	0	365	1	108	1	1
3	20	0	365	1	108	1	1
18	20	0	365	1	108	1	1
7	20	0	365	1	108	1	1
17	20	0	365	1	108	1	1
19	20	0	365	1	108	1	1
15	20	0	365	1	108	1	1
14	20	0	365	1	108	1	1
12	20	0	365	1	108	1	1
13	20	0	365	1	108	1	1
11	20	0	365	1	108	1	1
10	20	0	365	1	108	1	1
16	20	0	365	1	108	1	1
18	20	0	180	1	108	1	1
18	20	0	365	1	108	1	1
17	20	0	180	1	108	1	1
17	20	0	365	1	108	1	1
19	20	0	365	1	108	1	1
19	20	0	180	1	108	1	1
15	20	0	365	1	108	1	1
16	20	0	180	1	108	1	1
14	20	0	365	1	108	1	1
15	20	0	180	1	108	1	1
19	20	0	90	1	108	1	1
16	20	0	365	1	108	1	1
18	20	0	180	1	108	1	1
18	20	0	365	1	108	1	1
17	20	0	180	1	108	1	1
17	20	0	365	1	108	1	1
19	20	0	365	1	108	1	1
5	10	0	60	1	109	1	1
4	10	0	365	0	109	1	1
6	10	0	60	1	109	1	1
6	10	0	90	1	109	1	1
1	10	0	30	1	109	1	1
1	10	0	60	1	109	1	1
5	10	0	30	1	109	1	1
6	10	0	365	0	109	1	1
6	10	0	21	1	109	1	1
7	10	0	365	0	109	1	1
6	10	0	14	1	109	1	1
5	10	0	180	0	109	1	1
4	10	0	60	1	109	1	1
4	10	0	180	1	109	1	1
5	10	0	365	0	109	1	1
6	10	0	180	1	109	1	1
8	10	0	180	0	109	1	1
7	10	0	180	1	109	1	1
8	10	0	365	0	109	1	1
9	10	0	365	0	109	1	1
5	10	0	90	1	109	1	1
3	10	0	365	1	109	1	1
4	10	0	365	1	109	1	1
5	10	0	180	1	109	1	1
6	10	0	365	0	109	1	1
4	10	0	180	1	109	1	1
2	10	0	365	1	109	1	1
5	10	0	365	1	109	1	1
6	10	0	180	1	109	1	1
7	10	0	180	1	109	1	1
7	10	0	365	0	109	1	1
8	10	0	180	0	109	1	1
6	10	0	90	1	109	1	1
3	10	0	365	1	109	1	1
4	10	0	365	1	109	1	1
9	10	0	180	0	109	1	1
5	10	0	60	0	110	1	1
5	10	0	14	0	110	1	1
5	10	0	6	0	110	1	1
4	10	0	5	0	110	1	1
9	10	0	7	0	110	1	1
5	10	0	1	1	110	1	1
6	10	0	7	0	110	1	1
4	10	0	21	0	110	1	1
6	10	0	6	0	110	1	1
5	10	0	2	0	110	1	1
6	10	0	0.25	1	110	1	1
4	10	0	2	0	110	1	1
5	10	0	5	0	110	1	1
4	10	0	1	1	110	1	1
6	10	0	1	0	110	1	1
3	10	0	2	1	110	1	1
3	10	0	1	1	110	1	1
5	10	0	1	0	110	1	1
7	10	0	1	0	110	1	1
2	10	0	2	1	110	1	1
3	10	0	3	0	110	1	1
5	10	0	2	0	110	1	1
4	10	0	3	0	110	1	1
4	10	0	2	0	110	1	1
7	10	0	0.25	1	110	1	1
4	10	0	1	0	110	1	1
6	10	0	1	0	110	1	1
3	10	0	2	0	110	1	1
3	10	0	1	1	110	1	1
5	10	0	1	0	110	1	1
6	10	0	0.25	1	110	1	1
2	10	0	2	0	110	1	1
7	10	0	0.208333333333333	1	110	1	1
8	10	0	0.25	1	110	1	1
8	10	0	0.208333333333333	1	110	1	1
4	10	0	2	0	110	1	1
9	20	0	60	1	111	1	1
9	20	0	180	1	111	1	1
10	20	0	365	1	111	1	1
13	20	0	365	1	111	1	1
1	20	0	365	1	111	1	1
2	20	0	365	1	111	1	1
16	20	0	365	1	111	1	1
3	20	0	365	1	111	1	1
18	20	0	365	1	111	1	1
7	20	0	365	1	111	1	1
17	20	0	365	1	111	1	1
19	20	0	365	0	111	1	1
15	20	0	365	1	111	1	1
14	20	0	365	1	111	1	1
12	20	0	365	1	111	1	1
13	20	0	365	1	111	1	1
11	20	0	365	1	111	1	1
10	20	0	365	1	111	1	1
16	20	0	365	1	111	1	1
19	20	0	180	1	111	1	1
18	20	0	365	1	111	1	1
16	20	0	180	1	111	1	1
17	20	0	365	1	111	1	1
19	20	0	365	0	111	1	1
15	20	0	365	1	111	1	1
18	20	0	180	1	111	1	1
17	20	0	0.0416666666666667	1	111	1	1
17	20	0	0.0833333333333333	1	111	1	1
17	20	0	0.125	1	111	1	1
17	20	0	180	1	111	1	1
16	20	0	365	1	111	1	1
19	20	0	180	1	111	1	1
18	20	0	365	1	111	1	1
17	20	0	0.208333333333333	1	111	1	1
17	20	0	365	1	111	1	1
19	20	0	365	0	111	1	1
9	20	0	60	1	112	1	1
9	20	0	180	1	112	1	1
10	20	0	365	0	112	1	1
13	20	0	90	1	112	1	1
1	20	0	60	1	112	1	1
2	20	0	60	1	112	1	1
11	20	0	365	1	112	1	1
1	20	0	90	1	112	1	1
1	20	0	180	1	112	1	1
12	20	0	365	1	112	1	1
1	20	0	365	1	112	1	1
2	20	0	365	1	112	1	1
14	20	0	365	1	112	1	1
3	20	0	365	1	112	1	1
16	20	0	365	0	112	1	1
15	20	0	365	1	112	1	1
17	20	0	365	1	112	1	1
4	20	0	365	1	112	1	1
5	20	0	365	1	112	1	1
13	20	0	365	1	112	1	1
18	20	0	365	1	112	1	1
12	20	0	365	1	112	1	1
11	20	0	365	1	112	1	1
10	20	0	365	1	112	1	1
19	20	0	365	0	112	1	1
14	20	0	365	1	112	1	1
16	20	0	365	1	112	1	1
15	20	0	365	1	112	1	1
17	20	0	365	1	112	1	1
9	20	0	365	1	112	1	1
19	20	0	180	1	112	1	1
13	20	0	365	1	112	1	1
18	20	0	365	1	112	1	1
12	20	0	365	1	112	1	1
11	20	0	365	1	112	1	1
18	20	0	180	0	112	1	1
9	20	0	60	1	113	1	1
9	20	0	180	0	113	1	1
11	20	0	60	1	113	1	1
7	20	0	180	1	113	1	1
1	20	0	30	1	113	1	1
8	20	0	365	0	113	1	1
7	20	0	30	1	113	1	1
9	20	0	365	0	113	1	1
14	20	0	21	1	113	1	1
11	20	0	180	0	113	1	1
13	20	0	30	0	113	1	1
1	20	0	21	1	113	1	1
2	20	0	21	1	113	1	1
3	20	0	21	1	113	1	1
15	20	0	365	0	113	1	1
10	20	0	90	0	113	1	1
4	20	0	21	1	113	1	1
4	20	0	30	1	113	1	1
9	20	0	60	0	113	1	1
15	20	0	180	0	113	1	1
5	20	0	30	1	113	1	1
6	20	0	60	1	113	1	1
5	20	0	60	1	113	1	1
4	20	0	60	1	113	1	1
9	20	0	90	0	113	1	1
10	20	0	60	0	113	1	1
8	20	0	60	1	113	1	1
7	20	0	60	1	113	1	1
11	20	0	60	0	113	1	1
12	20	0	60	0	113	1	1
9	20	0	60	0	113	1	1
11	20	0	30	0	113	1	1
10	20	0	30	0	113	1	1
12	20	0	30	0	113	1	1
9	20	0	30	0	113	1	1
8	20	0	30	1	113	1	1
9	20	0	60	1	114	1	1
